id,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review
771229480785827254,26081002,Brooklyn,Bedford-Stuyvesant,Private room,150.0,30,2,2023-05-21
1156788287959179647,577074224,Manhattan,Hell's Kitchen,Entire home/apt,750.0,3,6,2024-08-18
53262764,342002500,Queens,East Elmhurst,Private room,58.0,30,74,2023-09-08
3939535,20411855,Queens,Briarwood,Private room,80.0,30,71,2023-04-30
19700201,1234135,Queens,Richmond Hill,Private room,75.0,30,18,2023-10-12
44350115,62028227,Brooklyn,Bedford-Stuyvesant,Entire home/apt,129.0,30,106,2023-12-23
54180355,5710183,Brooklyn,Williamsburg,Private room,300.0,30,63,2023-11-12
2151558,2838861,Brooklyn,Greenpoint,Private room,66.0,30,24,2024-05-15
50199869,7149860,Brooklyn,Bedford-Stuyvesant,Entire home/apt,185.0,30,1,2021-08-02
15561163,100202479,Brooklyn,Bedford-Stuyvesant,Private room,130.0,30,149,2023-10-31
47865944,14396207,Brooklyn,Bushwick,Private room,250.0,30,0,
824708897502231070,2867137,Manhattan,Kips Bay,Entire home/apt,350.0,30,0,
50654386,17529646,Brooklyn,Greenpoint,Private room,212.0,3,91,2024-08-31
1010216381122564701,65135935,Brooklyn,Brooklyn Heights,Entire home/apt,250.0,30,0,
582099168237779070,397121052,Brooklyn,Bedford-Stuyvesant,Private room,109.0,30,0,
3283409,16593547,Brooklyn,Bedford-Stuyvesant,Entire home/apt,195.0,30,193,2023-11-05
51001908,45774302,Brooklyn,Bushwick,Private room,99.0,30,8,2023-01-02
9261959,208983,Brooklyn,Greenpoint,Private room,181.0,3,75,2024-08-14
44183108,2867137,Manhattan,Kips Bay,Entire home/apt,260.0,30,0,
781447553772633220,30805991,Brooklyn,Bushwick,Entire home/apt,298.0,1,63,2024-08-29
31980794,59073470,Manhattan,Upper West Side,Entire home/apt,480.0,30,37,2023-06-25
54193168,438952657,Manhattan,Upper West Side,Entire home/apt,116.0,30,9,2024-06-07
1941439,10041857,Manhattan,East Harlem,Private room,68.0,30,52,2024-08-10
6357128,20156894,Manhattan,Harlem,Private room,174.0,3,41,2024-06-10
1022311659837669027,515591097,Brooklyn,Crown Heights,Private room,144.0,1,11,2024-08-17
1062428447655360292,73850433,Manhattan,Harlem,Entire home/apt,225.0,3,24,2024-08-16
13361613,8961407,Manhattan,Harlem,Entire home/apt,179.0,30,96,2024-04-06
52534281,408979935,Manhattan,Chelsea,Private room,91.0,1,165,2024-08-19
60666,256161,Manhattan,Harlem,Private room,89.0,30,283,2023-10-19
884231783491033979,471180844,Brooklyn,Bedford-Stuyvesant,Private room,75.0,30,3,2024-05-15
11372330,9777215,Manhattan,Harlem,Entire home/apt,127.0,30,136,2024-07-21
658912955699416386,1309418,Brooklyn,Carroll Gardens,Private room,120.0,30,10,2023-09-14
917361372686579525,467237507,Brooklyn,Greenpoint,Private room,74.0,30,1,2024-08-24
29054576,30895980,Brooklyn,Brighton Beach,Entire home/apt,190.0,30,24,2020-08-26
1105738951603141599,564458878,Brooklyn,Williamsburg,Private room,684.0,1,1,2024-06-06
1067322793813822917,107434423,Brooklyn,South Slope,Entire home/apt,396.0,31,0,
48879797,307123320,Queens,Astoria,Shared room,189.0,30,71,2024-08-09
1181205605308810838,581280525,Brooklyn,Crown Heights,Private room,40.0,30,0,
47177315,380601266,Manhattan,East Village,Entire home/apt,124.0,90,5,2023-11-05
50698997,148102066,Brooklyn,Bedford-Stuyvesant,Private room,82.0,2,97,2024-08-15
33785477,254771644,Brooklyn,Bushwick,Entire home/apt,251.0,3,175,2024-08-29
34022740,256899020,Brooklyn,Brownsville,Private room,110.0,30,29,2023-09-04
52534815,408979935,Manhattan,Chelsea,Private room,97.0,1,296,2024-08-16
1142003088797954533,486336109,Manhattan,Financial District,Entire home/apt,223.0,30,0,
1717058,9053036,Manhattan,SoHo,Entire home/apt,185.0,30,82,2023-11-21
1223918925123000179,482202945,Brooklyn,Bedford-Stuyvesant,Private room,100.0,30,0,
14177028,29219991,Brooklyn,Williamsburg,Private room,192.0,5,164,2024-08-27
43012924,75395247,Brooklyn,Williamsburg,Entire home/apt,200.0,30,12,2024-01-07
44595136,30359189,Brooklyn,Williamsburg,Private room,85.0,30,11,2023-09-08
53379658,3303420,Queens,Long Island City,Entire home/apt,250.0,30,4,2022-06-24
53353569,224301575,Brooklyn,Sunset Park,Private room,70.0,30,24,2024-04-20
803122432860577324,60618494,Manhattan,Harlem,Private room,50.0,30,12,2023-11-04
30415541,33320745,Queens,Long Island City,Entire home/apt,175.0,30,44,2024-08-22
690026595251511990,201370147,Brooklyn,Crown Heights,Shared room,140.0,30,75,2023-12-06
715019150634964369,3223938,Brooklyn,Flatbush,Private room,39.0,90,0,
2243548,9644281,Manhattan,Lower East Side,Private room,215.0,30,34,2023-11-20
814152493798462336,17775359,Manhattan,Midtown,Entire home/apt,590.0,30,5,2024-08-17
595652970230241413,35391290,Bronx,Kingsbridge,Entire home/apt,,30,67,2024-08-06
689759067944171480,16439835,Manhattan,Morningside Heights,Entire home/apt,117.0,30,1,2023-10-07
1190415199001853873,446820235,Manhattan,SoHo,Entire home/apt,334.0,30,0,
51685477,418726582,Brooklyn,East Flatbush,Private room,60.0,30,26,2023-09-05
836110322731098202,496944100,Manhattan,Hell's Kitchen,Hotel room,432.0,1,0,
842737477080675783,50089095,Brooklyn,Brownsville,Entire home/apt,135.0,30,4,2023-07-30
52671855,426369684,Manhattan,Harlem,Entire home/apt,125.0,30,0,
50381132,11369454,Manhattan,Harlem,Entire home/apt,170.0,30,159,2024-08-18
892234896229665553,426369684,Manhattan,Harlem,Entire home/apt,108.0,30,20,2024-08-05
741951889226170199,162280872,Manhattan,Upper East Side,Entire home/apt,197.0,30,3,2023-12-05
928143028684103281,1388987,Brooklyn,Windsor Terrace,Entire home/apt,320.0,2,24,2024-08-25
1020785309512813687,220574429,Manhattan,Chelsea,Shared room,104.0,30,0,
13373898,8961407,Manhattan,Harlem,Entire home/apt,241.0,30,85,2024-08-16
45132366,114851446,Manhattan,Upper East Side,Entire home/apt,185.0,30,5,2024-02-14
37879131,286908240,Manhattan,Harlem,Private room,106.0,3,194,2024-08-29
767971386549024470,25138314,Manhattan,Midtown,Hotel room,164.0,1,0,
916676603917739189,339125903,Brooklyn,Crown Heights,Entire home/apt,176.0,30,0,
1164407117263572352,446820235,Manhattan,Tribeca,Entire home/apt,906.0,30,0,
1013896503659054635,1514100,Manhattan,Harlem,Private room,125.0,30,0,
45933728,52403444,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200.0,1,233,2024-08-20
35149540,79744902,Brooklyn,Bushwick,Entire home/apt,1599.0,30,0,
48804279,209193034,Brooklyn,Bushwick,Entire home/apt,700.0,30,2,2021-08-22
53412410,1369577,Brooklyn,Crown Heights,Entire home/apt,250.0,30,21,2023-10-28
1087711057756763454,208667188,Queens,Long Island City,Entire home/apt,144.0,30,1,2024-03-30
903027129454197865,29751750,Manhattan,Financial District,Entire home/apt,299.0,30,3,2023-09-05
1097989140191924730,559997264,Brooklyn,Williamsburg,Private room,62.0,30,0,
4033521,1369577,Brooklyn,Crown Heights,Entire home/apt,180.0,30,223,2023-11-21
54344557,33612342,Brooklyn,Sunset Park,Private room,151.0,1,77,2024-08-17
677407787155705346,1601516,Brooklyn,Brooklyn Heights,Entire home/apt,,30,0,
1211584032571699710,163251048,Manhattan,Hell's Kitchen,Entire home/apt,545.0,30,0,
751254251603394734,484891552,Manhattan,Midtown,Private room,,3,2,2024-01-01
1096434482421931061,559997264,Brooklyn,Williamsburg,Private room,68.0,30,0,
762526483701320413,488162997,Brooklyn,Williamsburg,Private room,116.0,2,62,2024-08-24
37060250,278744903,Brooklyn,Crown Heights,Entire home/apt,317.0,30,13,2022-12-19
2154075,10992588,Brooklyn,Bedford-Stuyvesant,Entire home/apt,82.0,30,332,2024-08-18
9976264,51262617,Brooklyn,Greenpoint,Private room,174.0,2,176,2024-09-01
719509945936958675,7136700,Brooklyn,Crown Heights,Private room,125.0,30,8,2023-10-30
52554380,68995107,Manhattan,Harlem,Private room,127.0,1,177,2024-09-02
17607132,119155499,Brooklyn,Bushwick,Private room,49.0,30,15,2023-01-06
961033156841573782,66658078,Brooklyn,Downtown Brooklyn,Entire home/apt,258.0,30,4,2024-08-01
729020850035785862,65611806,Brooklyn,Bushwick,Private room,100.0,1,54,2024-08-26
821012397088618609,162280872,Manhattan,Lower East Side,Entire home/apt,160.0,30,0,
32137481,10476957,Manhattan,West Village,Entire home/apt,732.0,30,69,2022-09-05
1735804,1755097,Brooklyn,Bedford-Stuyvesant,Entire home/apt,140.0,30,247,2022-01-01
54051352,307001589,Brooklyn,Greenpoint,Private room,62.0,30,0,
1191251742126662583,446820235,Manhattan,West Village,Entire home/apt,334.0,30,0,
1025026416481257890,80669033,Manhattan,Greenwich Village,Entire home/apt,814.0,3,16,2024-07-26
821029707655831334,162280872,Manhattan,Lower East Side,Entire home/apt,150.0,30,2,2024-05-01
1467618,7860852,Brooklyn,Williamsburg,Entire home/apt,165.0,30,14,2024-07-01
28108773,212332349,Manhattan,Upper West Side,Entire home/apt,150.0,30,10,2024-05-29
1112521342674312346,338424773,Queens,Jamaica,Entire home/apt,130.0,1,18,2024-08-28
4550602,23533897,Brooklyn,Crown Heights,Private room,190.0,1,114,2024-08-30
45044606,305240193,Manhattan,Harlem,Private room,77.0,30,0,
16396241,107412747,Brooklyn,Williamsburg,Entire home/apt,229.0,30,202,2024-08-01
1756520,9237306,Brooklyn,Bedford-Stuyvesant,Entire home/apt,599.0,30,12,2023-10-08
960123989588215141,162280872,Manhattan,Upper East Side,Entire home/apt,160.0,30,1,2024-05-16
53051569,354785010,Brooklyn,Williamsburg,Private room,80.0,30,32,2023-09-22
825968755994219686,162280872,Manhattan,Lower East Side,Entire home/apt,150.0,30,7,2024-07-31
807000904173339945,305170893,Brooklyn,Bushwick,Private room,100.0,30,0,
51503294,162280872,Manhattan,Upper East Side,Entire home/apt,197.0,30,4,2023-11-07
989413512272421322,137358866,Manhattan,Financial District,Entire home/apt,271.0,30,3,2024-06-28
1064598849643586435,5610423,Manhattan,Midtown,Entire home/apt,550.0,30,0,
53939745,307001589,Brooklyn,Greenpoint,Private room,62.0,30,0,
1042137021674701046,162280872,Manhattan,Upper East Side,Entire home/apt,176.0,30,0,
1044843272697480254,435851751,Bronx,Throgs Neck,Entire home/apt,320.0,30,0,
741856106447591515,162280872,Manhattan,Upper East Side,Entire home/apt,160.0,30,2,2023-04-06
729011132612075891,65611806,Brooklyn,Bushwick,Private room,123.0,1,34,2024-08-19
51639873,30045574,Manhattan,Upper West Side,Entire home/apt,160.0,30,8,2024-04-10
898629985610474489,12388432,Manhattan,West Village,Entire home/apt,325.0,30,5,2023-09-03
740630623928708556,58882459,Manhattan,SoHo,Entire home/apt,1300.0,30,7,2023-10-08
49690753,162109689,Manhattan,Chinatown,Entire home/apt,120.0,30,122,2024-08-15
40946694,162280872,Manhattan,Upper East Side,Entire home/apt,202.0,30,6,2024-07-25
983922315853342765,162280872,Manhattan,Upper East Side,Entire home/apt,149.0,30,0,
695757611557146564,28260018,Manhattan,Harlem,Private room,68.0,30,56,2024-06-29
26249544,22577148,Brooklyn,Bedford-Stuyvesant,Private room,190.0,5,124,2024-08-21
52076178,17379284,Brooklyn,Greenpoint,Entire home/apt,166.0,30,7,2024-08-20
28100549,9917136,Brooklyn,Bedford-Stuyvesant,Private room,42.0,31,6,2023-05-31
46480702,87601935,Manhattan,Upper East Side,Entire home/apt,60.0,180,0,
578865443425287033,401096854,Brooklyn,Bedford-Stuyvesant,Private room,,30,3,2022-10-01
12328112,1180190,Brooklyn,Greenpoint,Entire home/apt,450.0,365,17,2019-01-03
17263550,3236595,Manhattan,Harlem,Private room,153.0,1,96,2024-07-15
740482688468999472,162280872,Manhattan,Upper East Side,Entire home/apt,164.0,30,2,2024-04-29
792775101360784896,162280872,Manhattan,Upper East Side,Entire home/apt,160.0,30,0,
38663,165789,Brooklyn,Boerum Hill,Private room,900.0,3,43,2023-08-30
29391852,131305000,Brooklyn,Bushwick,Private room,70.0,30,94,2023-11-29
48938639,219517861,Manhattan,Financial District,Entire home/apt,491.0,1,49,2024-08-17
9752005,4173415,Manhattan,West Village,Private room,80.0,30,438,2024-08-18
51019131,408979935,Manhattan,Chelsea,Private room,118.0,1,140,2024-08-17
52417450,424269485,Manhattan,Upper West Side,Entire home/apt,398.0,30,6,2024-08-03
3783021,3716641,Manhattan,Upper West Side,Entire home/apt,72.0,30,30,2023-12-08
54196350,438952657,Manhattan,Upper West Side,Entire home/apt,160.0,30,9,2024-06-08
34641992,23407300,Manhattan,Harlem,Entire home/apt,410.0,30,22,2023-09-04
915143478128199331,162280872,Manhattan,Upper East Side,Entire home/apt,188.0,30,1,2023-08-12
602763112123283056,67985770,Manhattan,Harlem,Private room,,30,3,2024-06-08
48935632,219517861,Manhattan,Financial District,Entire home/apt,532.0,1,85,2024-08-05
1039049849056743202,162280872,Manhattan,Upper East Side,Entire home/apt,178.0,30,0,
228317,1191142,Brooklyn,Bedford-Stuyvesant,Private room,160.0,30,92,2022-05-15
922305825497271717,14384914,Brooklyn,Bushwick,Private room,88.0,30,1,2024-08-17
1049952793502900635,29278028,Manhattan,Upper East Side,Private room,275.0,31,0,
50697485,146615800,Brooklyn,Williamsburg,Entire home/apt,160.0,30,50,2024-05-31
1201402452557052662,107434423,Brooklyn,Greenpoint,Entire home/apt,483.0,30,0,
28561904,1119058,Brooklyn,Bushwick,Entire home/apt,200.0,30,40,2024-05-21
895502673828974285,44760213,Manhattan,Upper West Side,Entire home/apt,190.0,30,6,2024-08-03
45189535,364960386,Manhattan,Upper West Side,Private room,71.0,30,25,2023-08-14
992958839309581458,480748439,Manhattan,Upper West Side,Entire home/apt,220.0,2,23,2024-08-18
1030694308611893649,480748439,Manhattan,Upper West Side,Entire home/apt,225.0,2,13,2024-08-09
54050549,307001589,Brooklyn,Greenpoint,Private room,62.0,30,0,
762354667794020777,488130450,Queens,Ridgewood,Private room,150.0,3,52,2024-08-15
925428913494853629,495439249,Manhattan,Midtown,Hotel room,999.0,1,0,
748490801305406928,419476200,Brooklyn,Greenpoint,Entire home/apt,321.0,30,7,2023-10-28
837943422499844318,1033970,Brooklyn,Bedford-Stuyvesant,Entire home/apt,176.0,30,20,2023-09-08
984145186333720539,350196525,Manhattan,Upper East Side,Private room,120.0,1,46,2024-08-18
5728502,26955105,Brooklyn,Williamsburg,Entire home/apt,136.0,30,93,2023-11-25
821031760388969580,162280872,Manhattan,Upper East Side,Entire home/apt,165.0,30,0,
50197603,162280872,Manhattan,Upper East Side,Entire home/apt,188.0,30,3,2024-04-30
1176131434996346036,446820235,Manhattan,Greenwich Village,Entire home/apt,552.0,30,0,
777439966917556755,139884352,Brooklyn,Williamsburg,Private room,150.0,30,2,2023-01-01
568179775239963391,446383801,Queens,Ridgewood,Entire home/apt,191.0,30,31,2023-10-28
19991488,46066063,Brooklyn,Bedford-Stuyvesant,Private room,44.0,30,31,2023-08-12
1198446589881571134,5452701,Brooklyn,Greenpoint,Entire home/apt,199.0,30,0,
808631861903365769,442029804,Manhattan,Midtown,Entire home/apt,374.0,30,0,
54196947,438952657,Manhattan,Upper West Side,Entire home/apt,120.0,30,11,2024-07-20
19413230,136098610,Manhattan,West Village,Entire home/apt,250.0,30,86,2022-04-23
28208166,30045574,Manhattan,Upper West Side,Entire home/apt,150.0,30,12,2024-07-01
673945070295033994,162280872,Manhattan,Upper East Side,Entire home/apt,202.0,30,2,2023-01-29
45697674,219517861,Manhattan,Financial District,Entire home/apt,701.0,1,51,2023-08-26
39196417,162280872,Manhattan,Upper East Side,Entire home/apt,202.0,30,1,2023-03-23
37240374,148525638,Bronx,Allerton,Private room,68.0,30,50,2024-08-01
689200500518970386,28260018,Manhattan,Harlem,Private room,73.0,30,56,2024-05-11
1206646876876751990,141122933,Manhattan,West Village,Entire home/apt,1975.0,30,0,
1307095,6714376,Manhattan,East Village,Private room,550.0,30,5,2018-07-27
1008073352246997879,148272313,Manhattan,Kips Bay,Entire home/apt,2057.0,1,35,2024-08-20
51364003,148102066,Brooklyn,Bedford-Stuyvesant,Private room,62.0,30,69,2024-07-21
43211440,341908723,Brooklyn,Bedford-Stuyvesant,Private room,43.0,30,2,2021-11-30
35774669,25490213,Brooklyn,Greenpoint,Entire home/apt,349.0,5,45,2024-08-29
766595242178997406,25138314,Manhattan,Midtown,Hotel room,105.0,1,0,
818117820760322238,162280872,Manhattan,Lower East Side,Entire home/apt,165.0,30,0,
818090794671877501,162280872,Manhattan,Lower East Side,Entire home/apt,159.0,30,0,
945297,5074654,Manhattan,East Village,Private room,104.0,30,710,2024-07-26
1164549583523150661,446820235,Manhattan,SoHo,Entire home/apt,776.0,30,0,
832527577617424055,162280872,Manhattan,Upper East Side,Entire home/apt,155.0,30,0,
992989780812562339,539907102,Brooklyn,Bedford-Stuyvesant,Entire home/apt,522.0,3,39,2024-08-18
906431737761773574,33188,Brooklyn,Williamsburg,Entire home/apt,500.0,30,1,2024-05-23
14388889,20302754,Brooklyn,Bushwick,Private room,85.0,30,148,2024-06-30
4053517,3967335,Brooklyn,Greenpoint,Entire home/apt,170.0,30,29,2019-08-24
755833845116246629,2867137,Manhattan,Kips Bay,Entire home/apt,299.0,30,1,2023-11-26
1217472437947620905,591707122,Brooklyn,Bedford-Stuyvesant,Private room,50.0,30,0,
737616938369086269,25138314,Manhattan,Midtown,Hotel room,,1,1,2024-05-26
1116693554594421762,559997264,Brooklyn,Williamsburg,Private room,72.0,30,0,
21802923,72466752,Brooklyn,Bushwick,Private room,75.0,30,54,2023-10-10
917422762791080450,520887732,Manhattan,Greenwich Village,Entire home/apt,480.0,30,2,2024-06-06
669491267862682923,162280872,Manhattan,Upper East Side,Entire home/apt,160.0,30,3,2022-12-14
33218283,162280872,Manhattan,Upper East Side,Entire home/apt,186.0,30,11,2022-10-15
46417232,349820814,Brooklyn,Boerum Hill,Entire home/apt,184.0,30,100,2024-08-01
45909943,346906516,Manhattan,East Village,Private room,146.0,2,27,2024-08-20
17117631,3236595,Manhattan,Harlem,Private room,153.0,1,55,2024-07-24
15597600,1781401,Brooklyn,Bedford-Stuyvesant,Entire home/apt,185.0,30,119,2024-03-10
1105988778554598626,559997264,Brooklyn,Williamsburg,Private room,85.0,30,1,2024-06-11
1005455401581521842,137358866,Manhattan,Financial District,Entire home/apt,235.0,30,2,2024-07-27
1035503974195948507,12268556,Manhattan,SoHo,Entire home/apt,880.0,3,3,2024-09-02
1163017253722968270,322199612,Manhattan,Upper West Side,Entire home/apt,299.0,30,1,2024-08-10
4128337,20543178,Brooklyn,Bedford-Stuyvesant,Private room,173.0,30,283,2023-10-20
51622736,51501835,Manhattan,Chinatown,Entire home/apt,130.0,30,4,2024-07-22
689097846834777912,28260018,Manhattan,Harlem,Private room,70.0,30,58,2024-06-28
49729445,1014883,Manhattan,West Village,Entire home/apt,200.0,30,6,2024-06-01
29487347,222081034,Brooklyn,Bedford-Stuyvesant,Private room,195.0,30,124,2024-01-02
776755386216958333,196211856,Manhattan,Upper West Side,Entire home/apt,99.0,100,1,2023-04-01
552094356450388612,341908723,Brooklyn,Bedford-Stuyvesant,Private room,46.0,30,0,
1155954035454879351,572186642,Manhattan,Financial District,Entire home/apt,511.0,3,19,2024-08-31
714527517050377664,2867137,Manhattan,Kips Bay,Entire home/apt,240.0,30,0,
821039716685433489,162280872,Manhattan,Upper East Side,Entire home/apt,178.0,30,1,2023-08-27
49422746,4303663,Brooklyn,Bedford-Stuyvesant,Entire home/apt,249.0,30,1,2022-07-18
1207958356004096911,205760,Manhattan,Upper East Side,Entire home/apt,175.0,30,0,
50394984,380601266,Manhattan,East Village,Entire home/apt,145.0,90,4,2023-12-22
54108451,36159435,Brooklyn,Brooklyn Heights,Entire home/apt,350.0,30,3,2023-11-20
9786543,49293531,Brooklyn,Bedford-Stuyvesant,Private room,60.0,30,42,2024-05-30
31127529,231150375,Brooklyn,Bedford-Stuyvesant,Private room,60.0,30,39,2024-04-26
1095008099179477611,513003509,Manhattan,Hell's Kitchen,Entire home/apt,425.0,1,0,
9181483,47773961,Manhattan,East Village,Private room,104.0,30,113,2024-04-09
740414959590827579,162280872,Manhattan,Upper East Side,Entire home/apt,160.0,30,2,2023-09-03
21311240,154239561,Brooklyn,Williamsburg,Entire home/apt,200.0,30,127,2023-01-07
51227641,162280872,Manhattan,Upper East Side,Entire home/apt,160.0,30,3,2023-08-26
